"ID","CodigoEstacion","CodigoSensor","FechaObservacion","ValorObservado","NombreEstacion","Departamento","Municipio","ZonaHidrografica","Latitud","Longitud","DescripcionSensor","UnidadMedida"
47909,21205523,27,"2024 Jan 17 02:00:00 AM","84,53343","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47910,21205523,27,"2024 Jan 17 09:00:00 PM","67,07254","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47911,21205523,27,"2024 Jan 17 10:00:00 AM","42,04742","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47912,21205523,27,"2024 Jan 17 06:00:00 AM","88,8519","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47913,35025502,27,"2024 Jan 17 07:00:00 AM","59,35563","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47914,21205509,27,"2024 Jan 17 11:00:00 PM","74,25162","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47915,21205523,27,"2024 Jan 17 04:00:00 PM","39,21764","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47916,35025502,27,"2024 Jan 17 01:00:00 AM","41,84687","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47917,35025502,27,"2024 Jan 17 07:00:00 PM","91,65656","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47918,21205509,27,"2024 Jan 17 04:00:00 AM","53,92215","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47919,35025502,27,"2024 Jan 17 01:00:00 PM","61,70579","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47920,35025502,27,"2024 Jan 17 03:00:00 AM","44,00083","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47921,35025502,27,"2024 Jan 17 04:00:00 PM","69,41909","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47922,21205509,27,"2024 Jan 17 02:00:00 PM","55,60159","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47923,21205512,27,"2024 Jan 17 03:00:00 AM","42,30647","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47924,35025502,27,"2024 Jan 17 06:00:00 AM","55,24909","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47925,21205512,27,"2024 Jan 17 04:00:00 PM","70,44791","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47926,21205523,27,"2024 Jan 17 12:00:00 PM","40,972","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47927,35025502,27,"2024 Jan 17 12:00:00 AM","37,81755","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47928,21205523,27,"2024 Jan 17 08:00:00 AM","63,34042","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47929,21205509,27,"2024 Jan 17 06:00:00 AM","58,35708","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47930,21205512,27,"2024 Jan 17 07:00:00 PM","89,22798","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47931,21205509,27,"2024 Jan 17 05:00:00 PM","72,67982","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47932,21205512,27,"2024 Jan 17 08:00:00 AM","57,83737","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47933,21205523,27,"2024 Jan 17 01:00:00 PM","40,14095","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47934,21205512,27,"2024 Jan 17 03:00:00 PM","72,1339","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47935,35025502,27,"2024 Jan 17 12:00:00 PM","59,04263","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47936,21205509,27,"2024 Jan 17 09:00:00 AM","63,52617","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47937,21205512,27,"2024 Jan 17 04:00:00 AM","44,31939","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47938,21205509,27,"2024 Jan 17 01:00:00 PM","56,94706","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47939,35025502,27,"2024 Jan 18 02:00:00 AM","89,94607","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47940,21205523,27,"2024 Jan 18 05:00:00 AM","91,97044","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47941,35025502,27,"2024 Jan 18 07:00:00 AM","99,35976","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47942,21205512,27,"2024 Jan 18 09:00:00 AM","97,40541","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47943,21205509,27,"2024 Jan 18 01:00:00 PM","52,87467","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47944,35025502,27,"2024 Jan 18 04:00:00 AM","96,12155","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47945,21205523,27,"2024 Jan 18 03:00:00 PM","26,77498","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47946,21205509,27,"2024 Jan 18 07:00:00 PM","78,24166","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47947,21205509,27,"2024 Jan 18 05:00:00 PM","63,55992","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47948,21205523,27,"2024 Jan 18 10:00:00 PM","76,22557","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47949,21205509,27,"2024 Jan 18 01:00:00 AM","68,66132","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47950,21205512,27,"2024 Jan 18 12:00:00 AM","90,09594","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47951,21205509,27,"2024 Jan 18 09:00:00 AM","81,53812","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47952,21205523,27,"2024 Jan 18 07:00:00 AM","93,69217","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47953,21205512,27,"2024 Jan 18 10:00:00 PM","78,79972","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47954,35025502,27,"2024 Jan 18 12:00:00 PM","65,79069","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47955,35025502,27,"2024 Jan 18 08:00:00 AM","92,48619","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47956,21205512,27,"2024 Jan 18 08:00:00 AM","99,07632","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47957,21205523,27,"2024 Jan 18 11:00:00 PM","79,58631","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47958,35025502,27,"2024 Jan 18 02:00:00 PM","59,07848","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47959,21205509,27,"2024 Jan 18 04:00:00 PM","57,39744","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47960,21205509,27,"2024 Jan 18 07:00:00 AM","87,42541","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47961,21205512,27,"2024 Jan 18 11:00:00 PM","71,02074","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47962,35025502,27,"2024 Jan 18 09:00:00 AM","82,68192","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47963,35025502,27,"2024 Jan 18 03:00:00 AM","91,81321","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47964,21205512,27,"2024 Jan 18 05:00:00 AM","88,7942","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47965,21205512,27,"2024 Jan 18 02:00:00 AM","79,97077","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47966,21205509,27,"2024 Jan 18 10:00:00 AM","81,45138","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47967,35025502,27,"2024 Jan 18 04:00:00 PM","71,99911","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47968,21205523,27,"2024 Jan 18 12:00:00 PM","42,60562","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47969,35025502,27,"2024 Jan 18 01:00:00 PM","58,68025","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47970,21205512,27,"2024 Jan 18 01:00:00 AM","80,91626","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47971,21205523,27,"2024 Jan 18 06:00:00 PM","46,9844","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47972,21205512,27,"2024 Jan 18 10:00:00 AM","81,31137","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47973,21205509,27,"2024 Jan 18 03:00:00 AM","75,27302","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47974,21205512,27,"2024 Jan 18 01:00:00 PM","65,58692","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47975,21205509,27,"2024 Jan 18 05:00:00 AM","79,60345","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47976,21205509,27,"2024 Jan 18 08:00:00 PM","81,5758","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47977,35025502,27,"2024 Jan 18 11:00:00 AM","68,78682","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47978,35025502,27,"2024 Jan 18 05:00:00 AM","99,02193","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47979,21205523,27,"2024 Jan 18 03:00:00 AM","90,55653","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47980,35025502,27,"2024 Jan 18 03:00:00 PM","62,03402","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47981,21205509,27,"2024 Jan 18 12:00:00 PM","54,01983","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47982,21205523,27,"2024 Jan 18 11:00:00 AM","46,69028","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47983,21205509,27,"2024 Jan 18 08:00:00 AM","81,51192","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47984,21205509,27,"2024 Jan 18 06:00:00 PM","74,67406","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47985,21205512,27,"2024 Jan 18 04:00:00 PM","75,08271","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47986,35025502,27,"2024 Jan 18 06:00:00 PM","90,10754","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47987,21205523,27,"2024 Jan 18 08:00:00 PM","61,82332","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47988,21205512,27,"2024 Jan 18 06:00:00 PM","77,2181","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47989,35025502,27,"2024 Jan 18 10:00:00 AM","72,11111","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47990,21205512,27,"2024 Jan 18 03:00:00 PM","65,21376","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47991,21205509,27,"2024 Jan 18 09:00:00 PM","85,09553","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47992,21205512,27,"2024 Jan 18 08:00:00 PM","80,11663","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47993,21205512,27,"2024 Jan 18 12:00:00 PM","65,8213","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47994,35025502,27,"2024 Jan 18 11:00:00 PM","64,91592","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47995,21205523,27,"2024 Jan 18 05:00:00 PM","37,47985","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47996,21205523,27,"2024 Jan 18 04:00:00 AM","89,54832","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47997,21205523,27,"2024 Jan 18 10:00:00 AM","55,7364","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47998,21205523,27,"2024 Jan 18 06:00:00 AM","93,02237","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
47999,35025502,27,"2024 Jan 18 07:00:00 PM","86,89795","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
48000,21205512,27,"2024 Jan 18 07:00:00 AM","97,17811","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
48001,21205509,27,"2024 Jan 18 11:00:00 PM","80,70129","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
48002,21205523,27,"2024 Jan 18 08:00:00 AM","84,40485","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
48003,21205523,27,"2024 Jan 18 09:00:00 AM","65,07021","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
48004,21205509,27,"2024 Jan 18 10:00:00 PM","84,14438","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
48005,21205512,27,"2024 Jan 18 05:00:00 PM","72,81274","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
48006,21205523,27,"2024 Jan 18 07:00:00 PM","55,261","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
48007,35025502,27,"2024 Jan 18 08:00:00 PM","67,18867","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
48008,21205509,27,"2024 Jan 18 06:00:00 AM","81,33048","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
48009,21205509,27,"2024 Jan 18 02:00:00 PM","52,3532","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
48010,21205523,27,"2024 Jan 18 02:00:00 AM","87,78313","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
48011,21205512,27,"2024 Jan 18 02:00:00 PM","66,03244","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
48012,21205523,27,"2024 Jan 18 01:00:00 AM","87,75538","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
48013,21205509,27,"2024 Jan 18 12:00:00 AM","68,69318","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
48014,35025502,27,"2024 Jan 18 12:00:00 AM","86,66078","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
48015,21205512,27,"2024 Jan 18 06:00:00 AM","93,34924","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
48016,21205523,27,"2024 Jan 18 09:00:00 PM","69,50313","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
48017,21205512,27,"2024 Jan 18 04:00:00 AM","86,28618","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
48018,35025502,27,"2024 Jan 18 01:00:00 AM","97,60298","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
48019,35025502,27,"2024 Jan 18 10:00:00 PM","67,9994","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
48020,21205509,27,"2024 Jan 18 03:00:00 PM","56,01575","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
48021,21205512,27,"2024 Jan 18 07:00:00 PM","81,12095","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
48022,21205512,27,"2024 Jan 18 09:00:00 PM","77,93365","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
48023,21205509,27,"2024 Jan 18 02:00:00 AM","72,13515","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
48024,21205523,27,"2024 Jan 18 04:00:00 PM","31,57616","UNIVERSIDAD SANTO TOMÁS","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,78815722","-74,05005889","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
48025,21205512,27,"2024 Jan 18 11:00:00 AM","70,28423","EL SOCHE","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,46931639","-74,07945417","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
48026,35025502,27,"2024 Jan 18 05:00:00 PM","77,88246","LA ESMERALDA-","BOGOTÁ","BOGOTA D.C","META","4,55966194","-73,99972222","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
48027,21205509,27,"2024 Jan 18 11:00:00 AM","65,4639","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
48028,21205509,27,"2024 Jan 18 04:00:00 AM","79,46436","EL DESTINO","BOGOTÁ","BOGOTA D.C","ALTO MAGDALENA","4,39666778","-74,6283125","HUMEDAD DEL SUELO A 1 m Ó MAS","%"
